id,age,job,marital,education,balance,loan,contact,month,campaign,deposit
cus_471,39,housemaid,single,primary,109,no,other,may,3,no
cus_472,46,blue-collar,married,unknown,1044,no,other,may,1,no
cus_473,39,blue-collar,married,secondary,983,no,other,may,1,no
cus_474,34,admin.,married,secondary,869,no,other,may,1,yes
cus_475,40,blue-collar,married,primary,668,no,other,may,2,no
cus_476,50,management,married,tertiary,964,no,other,may,1,no
cus_477,31,management,single,secondary,301,no,other,may,1,no
cus_478,37,admin.,single,secondary,140,no,other,may,1,no
cus_479,39,management,single,secondary,1877,no,other,may,1,no
cus_480,51,blue-collar,married,primary,1127,no,other,may,1,no
cus_481,41,technician,married,secondary,871,no,other,may,1,no
cus_482,41,technician,married,secondary,767,yes,other,may,1,no
cus_483,43,blue-collar,married,secondary,0,no,other,may,1,no
cus_484,30,services,single,secondary,209,no,other,may,2,no
cus_485,54,management,divorced,primary,0,no,other,may,1,no
cus_486,43,blue-collar,divorced,secondary,110,yes,other,may,1,no
cus_487,59,management,divorced,tertiary,-76,yes,other,may,1,no
cus_488,47,technician,married,unknown,178,no,other,may,1,no
cus_489,40,blue-collar,married,primary,-66,no,other,may,1,no
cus_490,32,technician,married,secondary,0,no,other,may,2,no
cus_491,29,blue-collar,married,secondary,1,no,other,may,1,no
cus_492,36,blue-collar,married,secondary,0,no,other,may,1,no
cus_493,55,unemployed,married,tertiary,5345,no,other,may,1,no
cus_494,30,blue-collar,divorced,secondary,-209,no,other,may,2,no
cus_495,39,admin.,single,secondary,0,no,other,may,2,no
cus_496,39,blue-collar,divorced,secondary,42,no,other,may,2,no
cus_497,50,blue-collar,divorced,secondary,41,no,other,may,1,no
cus_498,44,blue-collar,married,secondary,-99,no,other,may,2,no
cus_499,37,technician,single,secondary,17,no,other,may,1,no
cus_500,46,admin.,married,primary,276,yes,other,may,2,no
cus_501,32,technician,single,unknown,-170,no,other,may,1,no
cus_502,37,management,single,tertiary,230,yes,other,may,1,no
cus_503,29,blue-collar,married,secondary,9,no,other,may,1,no
cus_504,41,blue-collar,married,secondary,946,no,other,may,1,no
cus_505,45,blue-collar,married,primary,1297,no,other,may,2,no
cus_506,57,retired,divorced,secondary,-331,no,other,may,1,no
cus_507,48,blue-collar,single,secondary,44,no,other,may,1,no
cus_508,60,retired,married,secondary,15,no,other,may,1,no
cus_509,26,admin.,single,secondary,712,no,other,may,1,no
cus_510,58,retired,married,secondary,5435,no,other,may,1,no
cus_511,34,admin.,married,secondary,507,no,other,may,1,no
cus_512,55,unemployed,divorced,secondary,387,no,other,may,1,yes
cus_513,41,blue-collar,married,primary,0,yes,other,may,1,no
cus_514,50,management,divorced,secondary,1716,no,other,may,1,no
cus_515,49,entrepreneur,married,secondary,167,yes,other,may,3,no
cus_516,44,admin.,married,unknown,40,yes,other,may,2,no
cus_517,44,blue-collar,married,primary,148,no,other,may,1,no
cus_518,31,technician,married,secondary,17,yes,other,may,1,no
cus_519,34,blue-collar,single,tertiary,1011,no,other,may,1,no
cus_520,46,management,single,unknown,1527,no,other,may,1,no
cus_521,42,management,married,tertiary,744,no,other,may,1,no
cus_522,52,admin.,married,secondary,484,no,other,may,1,no
cus_523,29,management,single,tertiary,0,no,other,may,1,no
cus_524,53,retired,married,primary,136,no,other,may,2,no
cus_525,43,blue-collar,married,secondary,1335,no,other,may,2,no
cus_526,38,management,married,secondary,517,no,other,may,2,no
cus_527,46,management,married,tertiary,459,no,other,may,1,no
cus_528,48,management,divorced,unknown,549,no,other,may,1,no
cus_529,30,admin.,divorced,secondary,83,yes,other,may,1,no
cus_530,44,blue-collar,married,primary,213,no,other,may,1,no
cus_531,31,housemaid,married,primary,203,no,other,may,3,no
cus_532,42,services,single,secondary,518,no,other,may,1,no
cus_533,40,management,single,tertiary,3877,no,other,may,1,no
cus_534,52,admin.,married,secondary,1236,no,other,may,1,no
cus_535,45,blue-collar,divorced,secondary,756,no,other,may,2,no
cus_536,48,blue-collar,married,secondary,157,no,other,may,1,no
cus_537,45,blue-collar,married,primary,-66,no,other,may,2,no
cus_538,34,blue-collar,married,unknown,245,no,other,may,1,no
cus_539,34,blue-collar,married,primary,-144,no,other,may,2,no
cus_540,46,blue-collar,married,secondary,71,no,other,may,1,no
cus_541,49,services,divorced,secondary,505,no,other,may,1,no
cus_542,50,technician,married,primary,249,no,other,may,1,no
cus_543,34,admin.,single,secondary,0,no,other,may,1,no
cus_544,40,unemployed,single,secondary,11,no,other,may,1,no
cus_545,36,admin.,married,secondary,639,no,other,may,1,no
cus_546,59,blue-collar,divorced,unknown,124,no,other,may,1,no
cus_547,45,blue-collar,married,secondary,82,no,other,may,1,no
cus_548,36,self-employed,married,tertiary,107,no,other,may,1,no
cus_549,56,services,married,secondary,473,no,other,may,1,no
cus_550,42,services,divorced,secondary,372,yes,other,may,2,no
cus_551,30,admin.,married,secondary,46,no,other,may,2,no
cus_552,30,student,single,tertiary,34,no,other,may,1,no
cus_553,47,self-employed,married,unknown,935,no,other,may,1,no
cus_554,33,blue-collar,married,secondary,-10,no,other,may,1,no
cus_555,36,admin.,married,secondary,-106,no,other,may,2,no
cus_556,39,services,divorced,primary,471,no,other,may,2,no
cus_557,56,admin.,divorced,secondary,778,no,other,may,2,no
cus_558,39,blue-collar,divorced,unknown,170,no,other,may,2,no
cus_559,42,technician,married,secondary,315,no,other,may,2,no
cus_560,52,blue-collar,married,secondary,3165,no,other,may,1,no
cus_561,36,admin.,divorced,secondary,131,no,other,may,1,no
cus_562,35,entrepreneur,married,secondary,204,no,other,may,2,no
cus_563,47,technician,married,secondary,83,no,other,may,2,no
cus_564,59,services,divorced,secondary,0,yes,other,may,1,no
cus_565,57,blue-collar,married,primary,5431,yes,other,may,1,no
cus_566,38,management,married,unknown,1759,no,other,may,1,no
cus_567,46,unemployed,married,secondary,-125,no,other,may,1,no
cus_568,34,blue-collar,married,secondary,0,no,other,may,1,no
cus_569,28,services,single,secondary,5090,no,other,may,3,yes
cus_570,38,technician,married,unknown,573,no,other,may,1,no
cus_571,56,blue-collar,married,secondary,1602,no,other,may,1,no
cus_572,41,blue-collar,single,primary,-137,yes,other,may,1,no
cus_573,52,technician,married,unknown,0,no,other,may,1,no
cus_574,54,services,married,secondary,193,no,other,may,1,no
cus_575,61,retired,married,secondary,195,yes,other,may,1,no
cus_576,53,entrepreneur,married,secondary,288,no,other,may,1,no
cus_577,47,technician,married,secondary,19,no,other,may,2,no
cus_578,53,blue-collar,married,primary,25,no,other,may,3,no
cus_579,46,services,married,secondary,216,no,other,may,2,no
cus_580,39,blue-collar,divorced,primary,190,yes,other,may,2,no
cus_581,56,technician,divorced,secondary,99,no,other,may,2,no
cus_582,55,services,divorced,primary,2298,no,other,may,2,no
cus_583,44,management,married,tertiary,17,no,other,may,2,no
cus_584,37,technician,married,primary,0,no,other,may,4,no
cus_585,35,blue-collar,married,primary,0,no,other,may,2,no
cus_586,55,blue-collar,married,secondary,840,no,other,may,2,no
cus_587,37,services,married,secondary,358,no,other,may,3,no
cus_588,30,technician,single,secondary,0,no,other,may,1,no
cus_589,37,blue-collar,married,primary,-325,yes,other,may,2,no
cus_590,36,technician,single,secondary,-15,no,other,may,3,no
cus_591,38,technician,married,secondary,581,no,other,may,1,no
cus_592,41,admin.,divorced,primary,4070,no,other,may,2,no
cus_593,48,retired,married,secondary,74,yes,other,may,1,no
cus_594,55,services,divorced,secondary,141,no,other,may,2,no
cus_595,28,services,divorced,secondary,89,no,other,may,2,no
cus_596,54,services,married,secondary,0,no,other,may,3,no
cus_597,30,blue-collar,married,secondary,450,no,other,may,2,no
cus_598,48,technician,married,tertiary,310,no,other,may,1,no
cus_599,31,self-employed,married,secondary,0,no,other,may,5,no
cus_600,38,blue-collar,married,secondary,384,no,other,may,3,no
cus_601,37,blue-collar,married,secondary,395,no,other,may,2,no
cus_602,37,services,single,unknown,-118,no,other,may,2,no
cus_603,56,blue-collar,married,primary,5,yes,other,may,2,no
cus_604,51,blue-collar,married,secondary,50,yes,other,may,1,no
cus_605,39,blue-collar,married,secondary,285,yes,other,may,1,no
cus_606,49,technician,married,unknown,15,no,other,may,2,no
cus_607,51,blue-collar,married,primary,653,yes,other,may,1,no
cus_608,43,self-employed,married,secondary,918,no,other,may,1,no
cus_609,32,services,married,secondary,243,yes,other,may,1,no
cus_610,29,technician,single,tertiary,405,no,other,may,1,no
cus_611,48,management,divorced,tertiary,1328,no,other,may,1,no
cus_612,55,services,married,primary,255,no,other,may,1,no
cus_613,53,blue-collar,married,secondary,3397,no,other,may,1,no
cus_614,47,technician,married,unknown,2106,no,other,may,1,no
cus_615,39,management,married,tertiary,2877,no,other,may,1,no
cus_616,31,blue-collar,single,tertiary,60,yes,other,may,1,no
cus_617,39,blue-collar,married,primary,2226,no,other,may,1,no
cus_618,40,blue-collar,married,primary,2880,no,other,may,2,no
cus_619,40,technician,single,unknown,-5,no,other,may,2,no
cus_620,48,technician,married,secondary,147,no,other,may,3,no
cus_621,33,technician,divorced,secondary,7,yes,other,may,1,no
cus_622,40,technician,married,secondary,109,no,other,may,2,no
cus_623,59,retired,married,primary,-119,no,other,may,1,no
cus_624,30,technician,married,secondary,484,no,other,may,1,yes
cus_625,31,management,single,tertiary,1852,no,other,may,3,no
cus_626,35,unemployed,married,secondary,533,no,other,may,1,no
cus_627,54,technician,divorced,secondary,21,no,other,may,2,no
cus_628,34,admin.,single,unknown,2434,no,other,may,4,no
cus_629,32,technician,married,secondary,90,yes,other,may,2,no
cus_630,56,admin.,divorced,unknown,4246,no,other,may,2,no
cus_631,32,admin.,single,tertiary,395,no,other,may,3,no
cus_632,42,blue-collar,married,primary,15,no,other,may,1,no
cus_633,33,services,married,tertiary,85,no,other,may,3,no
cus_634,52,entrepreneur,married,tertiary,-184,yes,other,may,2,no
cus_635,52,services,married,secondary,660,no,other,may,2,no
cus_636,52,blue-collar,divorced,primary,-183,no,other,may,1,no
cus_637,30,unemployed,divorced,secondary,1144,no,other,may,1,no
cus_638,44,services,divorced,secondary,1,no,other,may,4,no
cus_639,35,admin.,married,secondary,69,yes,other,may,2,no
cus_640,55,management,single,secondary,220,no,other,may,2,no
cus_641,33,blue-collar,married,primary,332,no,other,may,2,no
cus_642,37,blue-collar,single,secondary,240,no,other,may,1,no
cus_643,42,technician,single,secondary,0,no,other,may,1,no
cus_644,43,unemployed,married,secondary,0,no,other,may,2,no
cus_645,38,entrepreneur,married,tertiary,898,no,other,may,2,no
cus_646,37,technician,married,secondary,123,yes,other,may,2,no
cus_647,31,student,single,secondary,252,no,other,may,3,no
cus_648,41,management,married,tertiary,65,no,other,may,2,no
cus_649,41,technician,married,secondary,-366,yes,other,may,3,no
cus_650,29,student,single,secondary,209,no,other,may,2,no
cus_651,38,admin.,single,secondary,221,no,other,may,2,no
cus_652,44,self-employed,divorced,tertiary,4,no,other,may,3,no
cus_653,39,admin.,married,secondary,104,no,other,may,1,no
cus_654,28,technician,single,secondary,312,no,other,may,1,no
cus_655,33,blue-collar,married,secondary,-349,no,other,may,1,no
cus_656,41,services,married,unknown,4,no,other,may,2,no
cus_657,40,blue-collar,married,primary,-322,yes,other,may,1,no
cus_658,29,admin.,married,secondary,-150,no,other,may,1,no
cus_659,38,management,married,unknown,1349,no,other,may,1,no
cus_660,32,admin.,married,tertiary,281,no,other,may,1,no
cus_661,45,services,married,secondary,1259,no,other,may,1,no
cus_662,33,admin.,single,secondary,101,no,other,may,1,no
cus_663,34,blue-collar,married,secondary,848,no,other,may,2,no
cus_664,41,entrepreneur,married,unknown,89,no,other,may,2,no
cus_665,41,blue-collar,married,secondary,140,no,other,may,3,no
cus_666,35,admin.,single,secondary,148,no,other,may,2,no
cus_667,40,technician,single,secondary,200,no,other,may,2,no
cus_668,60,self-employed,married,primary,46,no,other,may,4,no
cus_669,47,services,divorced,secondary,201,no,other,may,2,no
cus_670,46,blue-collar,married,primary,530,no,other,may,3,no
cus_671,31,blue-collar,single,secondary,0,no,other,may,2,no
cus_672,49,self-employed,married,secondary,1,no,other,may,3,no
cus_673,29,blue-collar,married,secondary,43,no,other,may,2,no
cus_674,31,management,single,tertiary,-173,no,other,may,2,no
cus_675,38,management,married,tertiary,389,no,other,may,1,no
cus_676,37,blue-collar,married,primary,215,yes,other,may,3,no
cus_677,35,technician,married,secondary,-131,no,other,may,2,no
cus_678,31,management,single,secondary,783,no,other,may,1,no
cus_679,41,admin.,married,secondary,0,no,other,may,3,no
cus_680,46,services,married,unknown,80,no,other,may,2,no
cus_681,40,services,divorced,secondary,105,no,other,may,2,no
cus_682,29,admin.,married,secondary,182,yes,other,may,1,no
cus_683,49,admin.,married,secondary,82,no,other,may,1,no
cus_684,42,management,married,tertiary,0,no,other,may,3,no
cus_685,54,services,married,secondary,510,no,other,may,2,no
cus_686,40,management,single,tertiary,242,no,other,may,2,no
cus_687,53,admin.,married,secondary,244,yes,other,may,2,no
cus_688,49,management,married,tertiary,92,no,other,may,2,no
cus_689,40,blue-collar,married,primary,0,no,other,may,2,no
cus_690,29,student,single,secondary,948,no,other,may,2,no
cus_691,36,blue-collar,married,primary,23,no,other,may,2,no
cus_692,37,technician,married,secondary,710,no,other,may,3,no
cus_693,39,services,married,secondary,1205,no,other,may,2,no
cus_694,36,technician,married,secondary,368,yes,other,may,2,yes
cus_695,44,entrepreneur,married,tertiary,1631,no,other,may,2,no
cus_696,40,admin.,married,secondary,6,no,other,may,3,no
cus_697,49,blue-collar,married,secondary,26,no,other,may,2,no
cus_698,30,technician,single,unknown,-48,no,other,may,2,no
cus_699,57,management,married,tertiary,2142,no,other,may,3,no
cus_700,24,services,single,secondary,77,yes,other,may,2,no
cus_701,46,blue-collar,married,unknown,401,no,other,may,2,no
cus_702,33,admin.,married,secondary,21,no,other,may,3,no
cus_703,43,services,divorced,secondary,0,no,other,may,2,no
cus_704,43,admin.,single,secondary,-497,no,other,may,2,no
cus_705,40,blue-collar,divorced,primary,369,no,other,may,2,no
cus_706,44,technician,single,unknown,78,no,other,may,6,no
cus_707,35,technician,single,tertiary,226,yes,other,may,3,no
cus_708,47,technician,married,secondary,503,no,other,may,2,no
cus_709,33,blue-collar,married,secondary,372,no,other,may,2,no
cus_710,31,admin.,married,secondary,0,yes,other,may,2,no
cus_711,40,blue-collar,divorced,secondary,0,no,other,may,2,no
cus_712,36,entrepreneur,married,tertiary,125,no,other,may,3,no
cus_713,56,retired,divorced,primary,4,no,other,may,3,no
cus_714,40,admin.,single,unknown,419,no,other,may,3,no
cus_715,41,admin.,divorced,secondary,322,no,other,may,4,no
cus_716,53,retired,married,secondary,303,no,other,may,2,no
cus_717,39,blue-collar,married,secondary,607,no,other,may,2,no
cus_718,44,blue-collar,divorced,secondary,579,no,other,may,2,no
cus_719,38,admin.,married,secondary,3047,no,other,may,2,no
cus_720,54,technician,divorced,secondary,83,no,other,may,3,no
cus_721,58,management,married,tertiary,68,no,other,may,5,no
cus_722,52,blue-collar,married,primary,58,no,other,may,3,no
cus_723,28,admin.,single,secondary,251,no,other,may,2,no
cus_724,36,blue-collar,married,secondary,688,no,other,may,2,no
cus_725,60,retired,married,primary,364,no,other,may,2,no
cus_726,42,services,divorced,secondary,55,no,other,may,5,no
cus_727,42,admin.,married,secondary,101,no,other,may,3,no
cus_728,44,management,married,tertiary,105,no,other,may,2,no
cus_729,51,blue-collar,divorced,primary,325,no,other,may,2,no
cus_730,49,blue-collar,married,primary,198,no,other,may,2,no
cus_731,47,entrepreneur,married,unknown,209,no,other,may,2,no
cus_732,37,blue-collar,married,secondary,183,no,other,may,4,no
cus_733,34,management,married,tertiary,105,no,other,may,3,no
cus_734,35,services,married,secondary,109,no,other,may,3,no
cus_735,35,blue-collar,single,secondary,376,yes,other,may,3,no
cus_736,40,blue-collar,married,primary,-7,no,other,may,2,no
cus_737,55,technician,married,secondary,0,no,other,may,3,no
cus_738,55,retired,married,secondary,143,no,other,may,3,no
cus_739,35,management,single,tertiary,550,no,other,may,2,no
cus_740,57,blue-collar,married,primary,162,no,other,may,2,no
cus_741,53,management,married,tertiary,115,no,other,may,3,no
cus_742,41,blue-collar,married,primary,512,no,other,may,2,no
cus_743,57,blue-collar,married,unknown,807,no,other,may,2,no
cus_744,45,blue-collar,married,unknown,248,no,other,may,5,no
